customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST109954,FEMALE,1.0,16.0,yes,No,Month-to-month,50.74,733.1,Electronic check,Yes
CUST105589,,,28.0,Yes,DSL,Two year,22.67,542.54,,Yes
CUST108492,FEMALE,1.0,12.0,Yes,No,Month-to-month,,,Mailed check,no
CUST109222,,1.0,39.0,,dsl,month-to-month,33.38,1227.94,Electronic check,No
CUST106194,Male,1.0,15.0,No,No,Month-to-month,80.28,1188.0,Mailed check,Yes
CUST108887,Female,1.0,23.0,No,dsl,One year,113.97,2493.84,Bank transfer,no
CUST100877,Male,0.0,57.0,,dsl,One year,44.85,2524.88,Credit card,no
CUST108290,Female,0.0,66.0,Yes,DSL,Two year,91.61,6827.07,Credit card,No
CUST100196,Female,,61.0,No,dsl,month-to-month,69.38,3521.98,Bank transfer,No
CUST109940,male,1.0,40.0,,DSL,month-to-month,104.25,3816.79,,Yes
CUST104216,male,,19.0,Yes,dsl,month-to-month,23.55,407.58,Mailed check,no
CUST109667,Male,1.0,41.0,yes,DSL,Month-to-month,105.02,4577.81,Electronic check,Yes
CUST102997,,0.0,27.0,yes,dsl,One year,106.21,2764.12,,No
CUST102571,,1.0,48.0,,No,Month-to-month,69.13,2935.79,,Yes
CUST104048,Male,,44.0,,dsl,One year,53.47,2606.93,Mailed check,no
CUST107529,,1.0,15.0,yes,DSL,Two year,83.45,1095.76,Bank transfer,Yes
CUST109047,,,25.0,Yes,dsl,One year,109.44,2764.59,,No
CUST108284,,0.0,14.0,,Fiber optic,Month-to-month,21.95,332.45,,no
CUST106424,,,61.0,Yes,No,Two year,82.19,4083.86,Mailed check,no
CUST104984,,1.0,0.0,yes,,month-to-month,60.69,64.84,Electronic check,No
CUST109173,,,49.0,,DSL,month-to-month,78.35,3975.28,Bank transfer,no
CUST108542,Male,1.0,6.0,yes,DSL,Month-to-month,91.38,622.76,Mailed check,NO
CUST102868,male,0.0,55.0,Yes,DSL,Month-to-month,62.84,4107.36,Credit card,No
CUST102718,Male,1.0,2.0,,No,month-to-month,58.27,121.5,Credit card,No
CUST108829,Male,1.0,64.0,Yes,dsl,One year,110.23,8446.0,Bank transfer,Yes
CUST103979,FEMALE,0.0,53.0,No,No,One year,100.54,4852.91,Mailed check,Yes
CUST109143,FEMALE,,58.0,Yes,Fiber optic,Two year,60.66,2919.97,Electronic check,no
CUST104192,Male,,55.0,,dsl,One year,77.03,3464.94,Bank transfer,no
CUST103780,Male,0.0,47.0,No,dsl,One year,67.3,3652.49,,No
CUST109717,male,,68.0,No,Fiber optic,Two year,97.54,5849.65,Bank transfer,no
CUST102682,FEMALE,1.0,35.0,Yes,,Two year,89.8,3529.85,,no
CUST107988,male,1.0,57.0,,dsl,Month-to-month,84.94,3907.74,,no
CUST109603,FEMALE,,61.0,yes,,Two year,93.59,5798.2,Electronic check,Yes
CUST103387,,1.0,18.0,Yes,dsl,Month-to-month,55.79,854.87,Electronic check,Yes
CUST106913,,,60.0,yes,,One year,39.96,2248.32,,Yes
CUST100218,FEMALE,,37.0,,DSL,One year,108.22,3494.21,Credit card,no
CUST109108,male,,0.0,Yes,No,Month-to-month,105.72,95.21,Credit card,No
CUST104564,,1.0,1.0,Yes,,One year,23.39,25.65,Bank transfer,No
CUST104635,Female,0.0,64.0,,dsl,month-to-month,36.71,1956.71,,No
CUST102543,Female,,32.0,No,,Two year,28.93,891.47,Electronic check,No
CUST109722,Female,0.0,5.0,,dsl,Month-to-month,115.93,485.46,Bank transfer,Yes
CUST101244,male,,51.0,,No,month-to-month,117.24,5508.88,Credit card,Yes
CUST100420,male,,15.0,No,dsl,Two year,,,Electronic check,Yes
CUST107191,Male,1.0,16.0,No,DSL,Two year,113.19,1458.84,,Yes
CUST108270,Male,1.0,19.0,No,DSL,Month-to-month,26.71,420.17,Credit card,Yes
CUST102058,,1.0,56.0,yes,DSL,Two year,76.84,4680.61,Mailed check,No
CUST108660,male,1.0,16.0,Yes,DSL,month-to-month,87.14,1166.47,Mailed check,no
CUST106700,male,,17.0,,DSL,month-to-month,107.44,1487.06,Mailed check,no
CUST103689,,,6.0,No,dsl,One year,75.22,446.39,Electronic check,NO
CUST104687,male,,27.0,,DSL,month-to-month,96.61,2469.72,Bank transfer,No
CUST101166,FEMALE,,59.0,No,dsl,month-to-month,40.01,2711.04,Bank transfer,no
CUST100254,Female,1.0,27.0,yes,Fiber optic,One year,102.34,2658.74,Credit card,no
CUST100415,FEMALE,,24.0,yes,dsl,Two year,107.08,2997.97,Credit card,Yes
CUST104077,male,0.0,51.0,,Fiber optic,Month-to-month,39.47,2187.78,Credit card,Yes
CUST109360,,0.0,49.0,,dsl,Month-to-month,69.36,2870.22,Credit card,Yes
CUST105474,Female,1.0,65.0,Yes,dsl,Month-to-month,107.26,6953.47,,No
CUST109209,FEMALE,0.0,27.0,Yes,,month-to-month,34.39,966.58,Electronic check,no
CUST100759,FEMALE,1.0,72.0,yes,dsl,month-to-month,48.72,3750.72,Mailed check,No
CUST101385,,1.0,32.0,Yes,dsl,month-to-month,85.21,2228.94,,no
CUST100654,FEMALE,,57.0,No,,One year,68.3,4245.23,Electronic check,Yes
CUST101201,Male,,2.0,Yes,DSL,One year,32.61,54.96,,NO
CUST102413,,,63.0,yes,Fiber optic,Month-to-month,98.23,7050.43,,Yes
CUST103813,male,,72.0,,No,Month-to-month,46.55,3314.12,,no
CUST105849,FEMALE,1.0,66.0,No,Fiber optic,Two year,29.36,1795.52,,No
CUST105244,FEMALE,1.0,48.0,No,Fiber optic,One year,73.5,2826.28,Electronic check,Yes
CUST105517,,0.0,34.0,yes,DSL,One year,32.64,1232.87,Electronic check,no
CUST103295,FEMALE,0.0,67.0,,DSL,month-to-month,111.28,7948.0,Credit card,no
CUST103044,FEMALE,0.0,50.0,,,Two year,96.94,4306.9,Credit card,Yes
CUST102830,,0.0,18.0,,dsl,month-to-month,82.91,1651.35,Mailed check,No
CUST103204,Male,0.0,58.0,yes,dsl,One year,119.67,6190.79,Electronic check,no
CUST100328,,,37.0,,,Two year,106.71,3354.8,Electronic check,no
CUST104436,,1.0,21.0,No,No,Month-to-month,26.92,654.44,,no
CUST108536,Male,,9.0,No,Fiber optic,Month-to-month,59.58,517.8,Credit card,Yes
CUST104565,male,1.0,42.0,,Fiber optic,Two year,47.05,1625.64,Electronic check,No
CUST102063,Male,1.0,21.0,,DSL,One year,115.4,2273.77,,no
CUST106840,Female,0.0,70.0,,Fiber optic,Month-to-month,76.74,5981.01,Mailed check,no
CUST103033,FEMALE,,50.0,No,dsl,Month-to-month,100.36,4606.86,Electronic check,no
CUST108557,FEMALE,,29.0,yes,Fiber optic,One year,39.0,1125.87,Mailed check,Yes
CUST104060,,1.0,40.0,Yes,,One year,115.25,4230.33,Bank transfer,Yes
CUST105133,FEMALE,0.0,8.0,,,Two year,112.26,971.22,,NO
CUST105478,male,0.0,55.0,No,DSL,Month-to-month,103.69,4996.82,Electronic check,no
CUST101281,Male,1.0,71.0,Yes,DSL,month-to-month,,,Credit card,No
CUST103019,,,51.0,No,dsl,month-to-month,35.01,1706.18,Electronic check,No
CUST103029,,0.0,19.0,No,Fiber optic,One year,96.0,1922.17,Mailed check,no
CUST103647,male,1.0,10.0,yes,DSL,Month-to-month,52.86,529.39,Electronic check,No
CUST102636,Male,,56.0,No,Fiber optic,month-to-month,73.59,4711.62,Bank transfer,no
CUST103592,male,0.0,57.0,No,No,Month-to-month,70.2,3998.54,Electronic check,Yes
CUST107302,Female,0.0,38.0,yes,Fiber optic,month-to-month,41.83,1699.94,Credit card,No
CUST107135,Male,,19.0,No,,month-to-month,30.13,516.44,,Yes
CUST103018,FEMALE,1.0,46.0,No,dsl,Month-to-month,60.46,2473.93,Mailed check,No
CUST102945,Female,0.0,4.0,No,No,Month-to-month,50.64,185.19,Credit card,No
CUST105825,,1.0,33.0,Yes,,Two year,34.78,1149.02,Credit card,Yes
CUST104092,Male,,52.0,,,month-to-month,24.6,1422.49,Mailed check,No
CUST105716,Male,,19.0,,,One year,94.07,1492.66,,no
CUST102663,male,,16.0,,DSL,Two year,106.16,1656.59,Credit card,no
CUST109943,FEMALE,,16.0,No,dsl,Two year,94.64,1550.78,,Yes
CUST101282,FEMALE,,50.0,No,,Two year,75.67,4330.38,,Yes
CUST103753,Female,1.0,50.0,Yes,Fiber optic,Month-to-month,62.14,3640.25,Bank transfer,Yes
CUST101362,Male,0.0,36.0,yes,DSL,Month-to-month,56.57,1741.28,,No
CUST104099,Female,,29.0,Yes,dsl,Two year,28.77,978.07,Mailed check,no
CUST101437,Male,,6.0,Yes,No,Month-to-month,64.24,317.04,Bank transfer,NO
CUST109822,,,49.0,Yes,No,month-to-month,99.95,4801.68,Credit card,no
CUST107532,FEMALE,,36.0,Yes,No,One year,88.74,2745.55,Electronic check,No
CUST100056,Male,,5.0,yes,,Two year,52.4,246.12,Mailed check,No
CUST109034,FEMALE,,40.0,yes,DSL,month-to-month,106.72,3819.01,Electronic check,No
CUST108645,,0.0,36.0,,,month-to-month,43.26,1787.73,Mailed check,no
CUST103206,FEMALE,1.0,13.0,yes,dsl,Month-to-month,105.73,1264.08,Bank transfer,no
CUST101844,male,1.0,40.0,No,No,month-to-month,61.15,2417.75,Credit card,Yes
CUST104999,male,,59.0,Yes,Fiber optic,Two year,37.76,2243.75,Electronic check,no
CUST108745,FEMALE,,16.0,yes,dsl,month-to-month,49.06,798.7,Credit card,No
CUST106877,Female,,34.0,Yes,dsl,One year,85.86,3023.42,Mailed check,no
CUST102880,FEMALE,0.0,40.0,,No,Two year,42.25,2007.34,Electronic check,Yes
CUST101743,Male,1.0,56.0,No,No,month-to-month,113.0,6393.77,,No
CUST108562,,1.0,8.0,Yes,DSL,Two year,52.12,376.66,Electronic check,yes
CUST105735,,,25.0,No,DSL,One year,92.18,2236.54,Mailed check,No
CUST106182,Female,0.0,7.0,,DSL,One year,35.2,264.05,Electronic check,Yes
CUST103852,FEMALE,1.0,29.0,Yes,,One year,29.68,786.84,Mailed check,No
CUST100740,FEMALE,,25.0,No,,month-to-month,78.66,2147.94,Electronic check,No
CUST106637,FEMALE,1.0,31.0,No,Fiber optic,Month-to-month,,,,No
CUST104237,Male,1.0,0.0,Yes,No,Two year,47.94,41.38,,Yes
CUST105144,FEMALE,0.0,30.0,yes,dsl,One year,22.63,611.3,,no
CUST101624,male,1.0,,,dsl,Two year,71.38,,Mailed check,Yes
CUST100524,FEMALE,0.0,69.0,Yes,Fiber optic,Two year,107.89,7661.86,Mailed check,Yes
CUST106858,Male,1.0,66.0,yes,dsl,month-to-month,100.88,7675.23,Bank transfer,No
CUST104381,FEMALE,0.0,38.0,Yes,dsl,Two year,54.11,2225.75,Electronic check,No
CUST105651,Male,0.0,44.0,,,month-to-month,47.09,1878.71,,no
CUST106961,Male,0.0,62.0,,dsl,One year,87.86,5443.29,Mailed check,No
CUST103457,Male,0.0,5.0,Yes,DSL,Month-to-month,31.11,128.31,Bank transfer,NO
CUST100435,Male,1.0,28.0,No,DSL,Month-to-month,22.29,592.58,Credit card,no
CUST103194,Female,1.0,14.0,,Fiber optic,Two year,113.42,1478.58,Electronic check,no
CUST105226,Female,,17.0,yes,dsl,Two year,71.12,1168.01,Credit card,No
CUST100308,male,1.0,72.0,Yes,dsl,Two year,55.83,3233.68,Mailed check,no
CUST101565,male,,65.0,yes,Fiber optic,Two year,84.42,6201.83,Mailed check,Yes
CUST102631,,,22.0,,dsl,Two year,,,,no
CUST105829,Male,0.0,67.0,Yes,DSL,month-to-month,99.5,6505.2,Electronic check,Yes
CUST109758,,0.0,18.0,,,month-to-month,67.58,1245.04,Mailed check,no
CUST100401,Female,,70.0,Yes,Fiber optic,One year,84.7,4892.72,Credit card,No
CUST104115,FEMALE,,3.0,Yes,Fiber optic,Two year,47.01,133.62,Credit card,No
CUST103068,,1.0,27.0,No,dsl,Month-to-month,56.03,1742.18,Electronic check,no
CUST100881,,1.0,34.0,Yes,DSL,month-to-month,48.54,1819.18,,Yes
CUST100434,male,,61.0,No,Fiber optic,month-to-month,111.57,6635.5,,no
CUST109787,Male,,57.0,yes,,One year,112.13,7046.83,,no
CUST103526,Male,,29.0,Yes,dsl,Month-to-month,110.94,3344.31,Electronic check,No
CUST107572,Male,1.0,37.0,yes,dsl,One year,79.1,2587.66,,Yes
CUST108570,Female,0.0,64.0,yes,dsl,One year,28.58,1484.4,Credit card,No
CUST107817,male,0.0,31.0,yes,dsl,month-to-month,70.23,2133.01,Bank transfer,No
CUST109522,Female,1.0,2.0,Yes,,month-to-month,110.93,199.61,Credit card,No
CUST107691,male,0.0,15.0,Yes,dsl,Month-to-month,76.87,955.74,Credit card,Yes
CUST100288,,0.0,38.0,,,Month-to-month,81.36,3298.58,,Yes
CUST108727,male,0.0,27.0,,No,Two year,49.6,1553.58,Credit card,No
CUST108487,FEMALE,,56.0,No,No,Month-to-month,61.63,4130.84,,Yes
CUST102623,Male,0.0,21.0,No,,month-to-month,38.11,898.36,Mailed check,Yes
CUST109531,Male,0.0,71.0,Yes,,Two year,63.38,5169.51,,No
CUST100476,Female,1.0,34.0,,DSL,Two year,105.44,3196.67,Mailed check,no
CUST107308,male,0.0,19.0,,dsl,Month-to-month,31.63,630.99,Electronic check,No
CUST109335,,1.0,8.0,Yes,dsl,month-to-month,56.35,430.12,Mailed check,yes
CUST104052,male,1.0,57.0,Yes,DSL,Two year,48.87,2880.77,Mailed check,Yes
CUST108771,male,1.0,8.0,Yes,Fiber optic,Two year,77.89,686.87,Bank transfer,Yes
CUST106079,,1.0,23.0,Yes,,Month-to-month,79.59,2166.67,Credit card,Yes
CUST100737,Male,1.0,40.0,yes,No,Two year,81.23,3469.61,Bank transfer,No
CUST108734,male,,46.0,yes,Fiber optic,Month-to-month,,,Electronic check,no
CUST108367,male,1.0,4.0,yes,,One year,,,Credit card,No
CUST106821,FEMALE,0.0,33.0,Yes,No,Two year,44.69,1195.5,Mailed check,Yes
CUST105632,Male,1.0,56.0,No,Fiber optic,Two year,105.04,6244.65,Electronic check,Yes
CUST106696,FEMALE,,36.0,Yes,,month-to-month,77.62,3024.7,Electronic check,no
CUST108139,Male,1.0,0.0,No,dsl,Two year,69.84,64.57,Bank transfer,Yes
CUST108466,,1.0,55.0,No,Fiber optic,month-to-month,74.63,4892.28,Mailed check,no
CUST105331,FEMALE,,68.0,,DSL,Month-to-month,106.74,8537.94,Credit card,No
CUST109120,FEMALE,0.0,,yes,Fiber optic,One year,114.6,,Mailed check,No
CUST108526,,1.0,41.0,,dsl,Two year,98.9,4370.29,Credit card,Yes
CUST106069,Female,0.0,67.0,yes,Fiber optic,One year,66.99,4171.73,Credit card,Yes
CUST101839,male,,39.0,,,Two year,30.51,1021.05,,no
CUST101995,,,57.0,No,,Two year,43.23,2360.85,Electronic check,No
CUST102399,,,44.0,,No,Two year,35.76,1344.3,,Yes
CUST106340,,1.0,72.0,,dsl,month-to-month,,,,Yes
CUST107585,Female,1.0,43.0,,,One year,41.71,1674.32,Electronic check,no
CUST104277,Male,1.0,71.0,,Fiber optic,month-to-month,105.16,6025.01,,Yes
CUST103787,Female,1.0,20.0,yes,Fiber optic,month-to-month,105.53,2384.24,,no
CUST100800,Male,1.0,43.0,Yes,Fiber optic,One year,48.36,2269.44,,No
CUST103739,Male,0.0,72.0,No,DSL,Month-to-month,102.74,8652.85,,No
CUST105912,FEMALE,0.0,58.0,yes,Fiber optic,Month-to-month,97.98,4871.2,Mailed check,no
CUST101405,,1.0,29.0,yes,,month-to-month,55.07,1823.42,Mailed check,no
CUST108300,Female,,65.0,,Fiber optic,month-to-month,,,Credit card,no
CUST100069,Female,1.0,43.0,Yes,No,One year,73.31,3172.63,Credit card,Yes
CUST105961,male,,38.0,Yes,No,One year,32.16,1257.95,Mailed check,no
CUST102759,Male,0.0,27.0,No,Fiber optic,Two year,78.19,2158.38,Electronic check,no
CUST108443,Male,1.0,65.0,,,Month-to-month,36.83,1964.8,Bank transfer,No
CUST105762,,1.0,33.0,Yes,Fiber optic,One year,48.7,1426.37,,No
CUST101586,male,1.0,52.0,yes,dsl,Month-to-month,87.03,4580.38,Bank transfer,Yes
CUST104442,,0.0,15.0,Yes,,One year,56.77,708.27,Bank transfer,Yes
CUST105814,FEMALE,,12.0,yes,No,Month-to-month,20.34,249.16,Bank transfer,Yes
CUST101074,male,1.0,27.0,No,,Two year,60.72,1906.11,Electronic check,No
CUST105145,male,,70.0,yes,Fiber optic,Two year,38.26,3058.51,Mailed check,No
CUST103334,,,45.0,Yes,,Two year,86.74,4585.21,,No
CUST104903,Male,0.0,31.0,Yes,,Two year,65.91,2287.03,,no
CUST109251,Female,0.0,25.0,yes,,Two year,20.78,468.41,,Yes
CUST102603,FEMALE,1.0,63.0,yes,,One year,39.97,2064.22,Mailed check,no
CUST106377,male,,36.0,yes,Fiber optic,Month-to-month,56.39,1686.2,Credit card,Yes
CUST101579,FEMALE,,6.0,,Fiber optic,One year,46.94,267.55,,NO
CUST104376,FEMALE,,28.0,No,No,Two year,116.17,3016.99,,Yes
CUST103707,male,0.0,16.0,yes,DSL,Two year,116.57,1892.88,,Yes
CUST109029,Male,,36.0,,DSL,One year,75.09,2279.45,Mailed check,No
CUST100409,Female,0.0,1.0,Yes,DSL,One year,91.23,79.41,Bank transfer,NO
CUST103438,Male,0.0,1.0,Yes,DSL,Month-to-month,31.13,34.05,,Yes
CUST107250,FEMALE,0.0,31.0,No,No,One year,35.45,1164.01,Mailed check,Yes
CUST105833,,0.0,15.0,Yes,,Month-to-month,82.59,1161.38,Electronic check,no
CUST108491,Female,0.0,27.0,yes,,month-to-month,51.95,1447.69,Bank transfer,Yes
CUST104074,male,0.0,2.0,,No,Two year,53.72,128.64,Mailed check,yes
CUST103091,,,28.0,Yes,Fiber optic,month-to-month,46.45,1449.79,Bank transfer,Yes
CUST102726,male,0.0,49.0,No,Fiber optic,One year,40.85,1998.09,Mailed check,No
CUST100477,Female,0.0,2.0,,Fiber optic,One year,84.98,149.93,,Yes
CUST101329,FEMALE,0.0,18.0,Yes,,Two year,80.58,1317.18,Electronic check,Yes
CUST102283,Male,1.0,41.0,,No,Month-to-month,27.03,1315.5,Bank transfer,no
CUST109836,,0.0,9.0,No,dsl,One year,35.66,302.49,Bank transfer,NO
CUST104755,Female,1.0,32.0,No,Fiber optic,Two year,75.52,2168.51,Mailed check,Yes
CUST101777,male,1.0,21.0,,No,Month-to-month,117.25,2905.77,Credit card,No
CUST106348,Female,,30.0,yes,DSL,Month-to-month,26.24,643.9,Credit card,Yes
CUST100751,Female,0.0,6.0,Yes,DSL,Month-to-month,117.61,581.66,,NO
CUST106032,Female,1.0,2.0,No,No,Two year,78.14,130.02,Electronic check,No
CUST105050,Male,1.0,64.0,No,dsl,Month-to-month,,,,no
CUST107435,FEMALE,1.0,4.0,,dsl,Month-to-month,39.94,181.11,Bank transfer,No
CUST108142,male,,49.0,,,Two year,26.34,1067.99,Bank transfer,Yes
CUST106141,Male,0.0,67.0,Yes,dsl,Month-to-month,68.33,4022.27,Mailed check,no
CUST106100,Female,,32.0,yes,DSL,Two year,41.17,1111.69,Bank transfer,No
CUST108180,Female,1.0,40.0,,No,One year,82.04,3528.47,Bank transfer,No
CUST109018,Male,1.0,53.0,,DSL,Two year,84.97,4010.49,Mailed check,no
CUST105364,Female,0.0,72.0,No,Fiber optic,Two year,115.81,8745.31,Mailed check,Yes
CUST100468,male,0.0,25.0,Yes,Fiber optic,month-to-month,106.81,2561.52,Electronic check,Yes
CUST101545,male,1.0,13.0,,DSL,Month-to-month,103.06,1122.79,,Yes
CUST108738,FEMALE,,48.0,yes,No,One year,114.92,4749.57,Mailed check,No
CUST102683,FEMALE,,44.0,yes,Fiber optic,Month-to-month,64.86,2604.2,,Yes
CUST107475,Female,1.0,10.0,Yes,dsl,Month-to-month,95.41,797.66,Bank transfer,No
CUST107120,male,1.0,66.0,,No,month-to-month,68.36,5352.74,Credit card,No
CUST101025,FEMALE,1.0,70.0,Yes,dsl,Month-to-month,46.53,3846.76,,No
CUST108884,Male,,23.0,Yes,DSL,One year,25.04,643.41,Credit card,no
CUST103646,Female,0.0,30.0,No,DSL,Month-to-month,29.7,787.63,Mailed check,No
CUST105593,male,0.0,52.0,No,dsl,month-to-month,102.59,4770.62,Mailed check,Yes
CUST102354,Female,1.0,47.0,yes,No,One year,22.19,1012.18,,no
CUST109704,Female,,0.0,yes,No,month-to-month,62.9,52.83,Credit card,NO
CUST103885,Male,0.0,7.0,Yes,DSL,month-to-month,75.39,445.96,Mailed check,No
CUST100773,Female,,50.0,yes,,month-to-month,73.4,4228.38,Electronic check,no
CUST109820,Female,0.0,56.0,No,dsl,month-to-month,20.87,997.24,Credit card,Yes
CUST108986,male,1.0,31.0,yes,,Two year,33.74,1024.19,Mailed check,no
CUST107681,FEMALE,,5.0,yes,DSL,One year,38.01,203.1,Electronic check,yes
CUST107962,FEMALE,0.0,60.0,No,No,month-to-month,28.04,1681.6,Mailed check,no
CUST100641,Male,,10.0,No,Fiber optic,Two year,81.33,781.29,,Yes
CUST107676,male,0.0,37.0,,,month-to-month,109.73,4801.06,Mailed check,no
CUST106177,male,1.0,51.0,Yes,DSL,Month-to-month,72.29,3455.91,Bank transfer,Yes
CUST105314,male,0.0,71.0,No,,Two year,117.94,7716.32,Mailed check,no
CUST104588,,,28.0,,,month-to-month,77.4,2485.17,Mailed check,No
CUST109458,male,0.0,11.0,yes,No,One year,37.07,465.14,Electronic check,No
CUST108698,Female,,17.0,No,Fiber optic,Two year,51.69,1046.78,Electronic check,Yes
CUST101108,FEMALE,1.0,53.0,Yes,Fiber optic,Month-to-month,75.85,4716.66,,No
CUST108678,Male,,53.0,No,dsl,One year,116.14,6674.27,Bank transfer,Yes
CUST107222,male,1.0,50.0,No,dsl,Month-to-month,48.3,2253.08,Mailed check,No
CUST101420,Female,1.0,46.0,No,No,month-to-month,23.0,917.74,Credit card,no
CUST106492,,1.0,17.0,Yes,,month-to-month,106.88,1473.5,Electronic check,No
CUST109815,Female,1.0,8.0,No,DSL,Two year,56.73,494.4,Credit card,No
CUST106906,male,0.0,55.0,Yes,No,One year,28.87,1576.86,Mailed check,Yes
CUST106861,Male,,5.0,yes,No,One year,115.41,670.45,Credit card,NO
CUST105143,male,0.0,47.0,yes,Fiber optic,One year,,,,Yes
CUST109736,,1.0,7.0,yes,No,One year,64.15,394.36,Credit card,NO
CUST108126,FEMALE,0.0,66.0,Yes,DSL,Two year,69.1,5173.98,,No
CUST101680,Male,,62.0,yes,,One year,44.02,3209.5,Mailed check,no
CUST106987,male,1.0,41.0,,dsl,Month-to-month,32.59,1291.45,Bank transfer,Yes
CUST100633,FEMALE,,66.0,Yes,dsl,month-to-month,50.19,3915.17,Electronic check,no
CUST102569,male,,40.0,yes,No,month-to-month,96.5,3612.28,,Yes
CUST106213,Female,,47.0,No,dsl,One year,24.35,1091.92,Electronic check,Yes
CUST103601,,,32.0,,,Two year,41.55,1223.04,Bank transfer,No
CUST103309,male,1.0,22.0,Yes,No,month-to-month,69.16,1530.94,Electronic check,Yes
CUST102166,,0.0,34.0,,Fiber optic,month-to-month,113.11,4328.84,Mailed check,No
CUST100363,Male,,15.0,yes,dsl,One year,81.15,1188.58,Electronic check,Yes
CUST109325,Female,,30.0,No,dsl,month-to-month,,,Mailed check,Yes
CUST102825,FEMALE,,29.0,,No,Month-to-month,108.15,2984.16,,No
CUST105438,Female,0.0,11.0,No,dsl,One year,,,,No
CUST106504,male,,59.0,,dsl,Two year,33.03,2310.4,Electronic check,No
CUST107819,FEMALE,0.0,60.0,,Fiber optic,Two year,62.44,3251.55,,No
CUST107470,male,1.0,2.0,Yes,,month-to-month,45.18,83.55,Credit card,Yes
CUST107317,Male,1.0,62.0,yes,No,month-to-month,89.57,6272.29,Bank transfer,No
CUST105053,male,,65.0,Yes,dsl,Two year,117.22,8369.62,Bank transfer,Yes
CUST106328,,,38.0,,,One year,82.35,3389.36,Mailed check,no
CUST103522,Female,0.0,21.0,,dsl,Two year,102.63,1911.94,,no
CUST101172,male,1.0,44.0,No,dsl,Month-to-month,100.39,4395.41,,no
CUST104224,,1.0,25.0,,DSL,month-to-month,34.84,945.71,Bank transfer,No
CUST104385,,0.0,34.0,Yes,,One year,108.16,4104.83,,No
CUST105487,Female,,40.0,No,No,month-to-month,90.17,4028.27,Mailed check,No
CUST102576,male,1.0,6.0,No,,Month-to-month,25.46,140.72,Mailed check,yes
CUST101989,,0.0,22.0,No,,month-to-month,100.65,2313.8,Mailed check,no
CUST107254,Male,0.0,6.0,Yes,DSL,Month-to-month,91.82,554.2,Bank transfer,NO
CUST109136,Male,1.0,49.0,Yes,dsl,month-to-month,50.06,2891.65,Electronic check,No
CUST104710,Female,1.0,1.0,No,DSL,month-to-month,87.63,71.02,Bank transfer,NO
CUST108587,Female,0.0,17.0,yes,,Two year,31.01,433.5,Mailed check,Yes
CUST103668,FEMALE,1.0,39.0,,DSL,month-to-month,100.78,4706.29,Credit card,No
CUST102628,FEMALE,1.0,40.0,yes,Fiber optic,Two year,27.93,1280.33,Bank transfer,no
CUST108117,Female,0.0,41.0,Yes,DSL,Month-to-month,26.91,1051.75,,No
CUST101410,male,0.0,11.0,,Fiber optic,Month-to-month,85.66,1079.65,Bank transfer,Yes
CUST108408,male,0.0,51.0,yes,,Month-to-month,100.27,6120.41,Credit card,Yes
CUST107488,male,0.0,51.0,yes,,Two year,90.55,5460.91,Bank transfer,Yes
CUST107958,,1.0,63.0,,No,month-to-month,38.41,2867.77,Electronic check,No
CUST103614,Female,,34.0,yes,Fiber optic,One year,69.14,2563.02,,Yes
CUST107336,,0.0,31.0,yes,Fiber optic,One year,93.54,3059.06,Electronic check,Yes
CUST106825,FEMALE,1.0,6.0,yes,No,month-to-month,27.57,186.82,Mailed check,yes
CUST100815,Male,1.0,28.0,No,,month-to-month,102.22,3292.11,,No
CUST102404,male,0.0,40.0,No,dsl,Two year,74.12,2587.65,Credit card,Yes
CUST109368,Female,0.0,13.0,,DSL,Two year,101.04,1170.22,Credit card,No
CUST106897,FEMALE,,60.0,No,dsl,Two year,33.38,1957.15,Mailed check,No
CUST104038,FEMALE,1.0,42.0,,,Month-to-month,46.81,1972.28,Credit card,Yes
CUST102131,male,,41.0,,Fiber optic,month-to-month,72.99,3333.4,Credit card,no
CUST101797,FEMALE,,60.0,Yes,DSL,Two year,68.15,4487.03,,No
CUST103090,Female,1.0,33.0,Yes,Fiber optic,One year,36.5,1303.32,Mailed check,No
CUST104345,Female,0.0,45.0,yes,dsl,month-to-month,25.04,976.58,Bank transfer,No
